declination in deg: -86.0
10^20.5 eV:	395.011675504

declination in deg: -15.0
10^17 eV:	0.0
10^17.5 eV:	0.00276487721702
10^18 eV:	0.806534454753
10^18.5 eV:	14.6086633224
10^19 eV:	67.5173958822
10^19.5 eV:	172.675594755
10^20 eV:	283.479135849
10^20.5 eV:	394.352191445

declination in deg: -14.0
10^17 eV:	0.0
10^17.5 eV:	0.00276153059018
10^18 eV:	0.805001729285
10^18.5 eV:	14.5804920735
10^19 eV:	67.4241746168
10^19.5 eV:	172.516467085
10^20 eV:	283.240819765
10^20.5 eV:	394.020965627

declination in deg: -13.0
10^17 eV:	0.0
10^17.5 eV:	0.00275954412097
10^18 eV:	0.804163664703
10^18.5 eV:	14.571607762
10^19 eV:	67.4053919397
10^19.5 eV:	172.479322201
10^20 eV:	283.1737373
10^20.5 eV:	393.927714186

declination in deg: -12.0
10^17 eV:	0.0
10^17.5 eV:	0.00275894215953
10^18 eV:	0.803429169752
10^18.5 eV:	14.5583711457
10^19 eV:	67.3805386333
10^19.5 eV:	172.487079797
10^20 eV:	283.205799424
10^20.5 eV:	393.972567156

declination in deg: -11.0
10^17 eV:	0.0
10^17.5 eV:	0.00275972595447
10^18 eV:	0.803107290993
10^18.5 eV:	14.5531111502
10^19 eV:	67.3837610349
10^19.5 eV:	172.525414847
10^20 eV:	283.272598762
10^20.5 eV:	394.065485797

declination in deg: -10.0
10^17 eV:	0.0
10^17.5 eV:	0.00276193269827
10^18 eV:	0.803508876667
10^18.5 eV:	14.5681850801
10^19 eV:	67.4800213923
10^19.5 eV:	172.79149434
10^20 eV:	283.70487952
10^20.5 eV:	394.666989794

declination in deg: -9.0
10^17 eV:	0.0
10^17.5 eV:	0.00276555380271
10^18 eV:	0.804046148531
10^18.5 eV:	14.5800249151
10^19 eV:	67.5737728536
10^19.5 eV:	173.102964401
10^20 eV:	284.233549064
10^20.5 eV:	395.402722539

declination in deg: -8.0
10^17 eV:	0.0
10^17.5 eV:	0.00277064867451
10^18 eV:	0.805032856282
10^18.5 eV:	14.601042173
10^19 eV:	67.7147879543
10^19.5 eV:	173.551499286
10^20 eV:	284.992085426
10^20.5 eV:	396.458353292

declination in deg: -7.0
10^17 eV:	0.0
10^17.5 eV:	0.00277722606357
10^18 eV:	0.80618384684
10^18.5 eV:	14.6197044941
10^19 eV:	67.8408026057
10^19.5 eV:	173.940621194
10^20 eV:	285.648308653
10^20.5 eV:	397.371333966

declination in deg: -6.0
10^17 eV:	0.0
10^17.5 eV:	0.00278535636104
10^18 eV:	0.808115937834
10^18.5 eV:	14.6604840243
10^19 eV:	68.0656558168
10^19.5 eV:	174.55937916
10^20 eV:	286.667820006
10^20.5 eV:	398.789783311

declination in deg: -5.0
10^17 eV:	0.0
10^17.5 eV:	0.0027950570196
10^18 eV:	0.81054773154
10^18.5 eV:	14.7119162178
10^19 eV:	68.3426955178
10^19.5 eV:	175.317232675
10^20 eV:	287.916191532
10^20.5 eV:	400.526675519

declination in deg: -4.0
10^17 eV:	0.0
10^17.5 eV:	0.00280639446351
10^18 eV:	0.813199963687
10^18.5 eV:	14.7625997044
10^19 eV:	68.6254628488
10^19.5 eV:	176.123924414
10^20 eV:	289.25939763
10^20.5 eV:	402.39554305

declination in deg: -3.0
10^17 eV:	0.0
10^17.5 eV:	0.00281943415524
10^18 eV:	0.816394240464
10^18.5 eV:	14.8251294035
10^19 eV:	68.9644601111
10^19.5 eV:	177.071905003
10^20 eV:	290.831731021
10^20.5 eV:	404.58318139

declination in deg: -2.0
10^17 eV:	0.0
10^17.5 eV:	0.00283424042951
10^18 eV:	0.81985686204
10^18.5 eV:	14.8881954507
10^19 eV:	69.3135892532
10^19.5 eV:	178.07128043
10^20 eV:	292.499525349
10^20.5 eV:	406.903619169

declination in deg: -1.0
10^17 eV:	0.0
10^17.5 eV:	0.00285090281838
10^18 eV:	0.824214419834
10^18.5 eV:	14.9764955124
10^19 eV:	69.7722503486
10^19.5 eV:	179.30639004
10^20 eV:	294.531890514
10^20.5 eV:	409.731195041

declination in deg: 0.0
10^17 eV:	0.0
10^17.5 eV:	0.00286949219591
10^18 eV:	0.828897970082
10^18.5 eV:	15.0668575521
10^19 eV:	70.2463893445
10^19.5 eV:	180.596504361
10^20 eV:	296.661503918
10^20.5 eV:	412.694000515

declination in deg: 1.0
10^17 eV:	0.0
10^17.5 eV:	0.00289014265569
10^18 eV:	0.833941111018
10^18.5 eV:	15.1601492189
10^19 eV:	70.7544626892
10^19.5 eV:	182.04956797
10^20 eV:	299.087231891
10^20.5 eV:	416.069078268

declination in deg: 2.0
10^17 eV:	0.0
10^17.5 eV:	0.00291293616466
10^18 eV:	0.839680915871
10^18.5 eV:	15.2692947467
10^19 eV:	71.3329042006
10^19.5 eV:	183.653745446
10^20 eV:	301.747360209
10^20.5 eV:	419.770114124

declination in deg: 3.0
10^17 eV:	0.0
10^17.5 eV:	0.00293802241182
10^18 eV:	0.846158741615
10^18.5 eV:	15.3953449106
10^19 eV:	71.9855244959
10^19.5 eV:	185.41210717
10^20 eV:	304.644159707
10^20.5 eV:	423.800228063

declination in deg: 4.0
10^17 eV:	0.0
10^17.5 eV:	0.00296556063364
10^18 eV:	0.853120556425
10^18.5 eV:	15.5274589613
10^19 eV:	72.698809212
10^19.5 eV:	187.448109408
10^20 eV:	308.041010859
10^20.5 eV:	428.52662618

declination in deg: 5.0
10^17 eV:	0.0
10^17.5 eV:	0.00299570194842
10^18 eV:	0.86091781872
10^18.5 eV:	15.6789013869
10^19 eV:	73.4799014804
10^19.5 eV:	189.540237658
10^20 eV:	311.483113557
10^20.5 eV:	433.315295069

declination in deg: 6.0
10^17 eV:	0.0
10^17.5 eV:	0.00302866038954
10^18 eV:	0.869307591297
10^18.5 eV:	15.8390949464
10^19 eV:	74.3316807146
10^19.5 eV:	191.918774521
10^20 eV:	315.432570331
10^20.5 eV:	438.810304976

declination in deg: 7.0
10^17 eV:	0.0
10^17.5 eV:	0.0030646500873
10^18 eV:	0.878653638588
10^18.5 eV:	16.0215977599
10^19 eV:	75.2932360617
10^19.5 eV:	194.574915388
10^20 eV:	319.830967702
10^20.5 eV:	444.929907631

declination in deg: 8.0
10^17 eV:	0.0
10^17.5 eV:	0.00310392218815
10^18 eV:	0.888429078025
10^18.5 eV:	16.2042228153
10^19 eV:	76.2592452534
10^19.5 eV:	197.226915583
10^20 eV:	324.218578859
10^20.5 eV:	451.03406945

declination in deg: 9.0
10^17 eV:	0.0
10^17.5 eV:	0.00314677583024
10^18 eV:	0.899614744446
10^18.5 eV:	16.4249088618
10^19 eV:	77.4288213238
10^19.5 eV:	200.473359552
10^20 eV:	329.59747663
10^20.5 eV:	458.518002125

declination in deg: 10.0
10^17 eV:	0.0
10^17.5 eV:	0.00319354688879
10^18 eV:	0.911403959861
10^18.5 eV:	16.6499783262
10^19 eV:	78.6350270879
10^19.5 eV:	203.838074021
10^20 eV:	335.17912453
10^20.5 eV:	466.283808379

declination in deg: 11.0
10^17 eV:	0.0
10^17.5 eV:	0.00324464556628
10^18 eV:	0.924500841042
10^18.5 eV:	16.9059701117
10^19 eV:	80.0005041655
10^19.5 eV:	207.620174538
10^20 eV:	341.439998842
10^20.5 eV:	474.994648934

declination in deg: 12.0
10^17 eV:	0.0
